cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio
66684948;Empresa Comercial 3847;2;2021-07-17;5611201;138497.856140408;SP;Niterói
66299981;Empresa Comercial 3848;2;2021-07-18;4711302;27991.37736119608;RJ;Niterói
55787926;Empresa Comercial 3849;2;2021-07-19;4781400;50042.491764782404;SP;Rio de Janeiro
42580457;Empresa Comercial 3850;2;2021-07-20;4781400;123530.66214515244;RJ;Niterói
69646035;Empresa Comercial 3851;2;2021-07-21;4781400;45677.44846614612;MG;Rio de Janeiro
66933105;Empresa Comercial 3852;2;2021-07-23;4781400;175506.82563167895;RJ;Duque de Caxias
83788019;Empresa Comercial 3853;2;2021-07-24;5611201;106440.94384081532;RJ;Rio de Janeiro
82846444;Empresa Comercial 3854;2;2021-07-25;4711302;226754.25705458518;RJ;Rio de Janeiro
32802311;Empresa Comercial 3855;2;2021-07-26;4781400;449183.78937603376;MG;Rio de Janeiro
72039407;Empresa Comercial 3856;2;2021-07-27;4711302;23461.629093530697;MG;Duque de Caxias
91882258;Empresa Comercial 3857;2;2021-07-28;4711302;66119.69311681227;SP;Niterói
10225391;Empresa Comercial 3858;2;2021-07-29;4711302;62749.93366522347;RJ;Niterói
58448102;Empresa Comercial 3859;2;2021-07-30;4711302;29586.735286716885;RJ;Niterói
16698541;Empresa Comercial 3860;2;2021-07-31;4781400;254349.19108589142;MG;Rio de Janeiro
94077467;Empresa Comercial 3861;2;2021-08-01;4781400;218991.66252098812;RJ;Rio de Janeiro
57427053;Empresa Comercial 3862;2;2021-08-03;4781400;104371.01142715671;MG;Niterói
47187064;Empresa Comercial 3863;2;2021-08-04;5611201;120754.1538475048;RJ;Duque de Caxias
98494554;Empresa Comercial 3864;2;2021-08-05;4781400;14208.584255174512;RJ;Duque de Caxias
37949891;Empresa Comercial 3865;4;2021-08-06;5611201;126623.2647249868;SP;Duque de Caxias
70094329;Empresa Comercial 3866;2;2021-08-07;5611201;240058.46747162266;RJ;Duque de Caxias
24106894;Empresa Comercial 3867;2;2021-08-08;5611201;132936.6886638974;MG;Rio de Janeiro
29312610;Empresa Comercial 3868;2;2021-08-09;4781400;51245.25451443821;RJ;Niterói
39723044;Empresa Comercial 3869;2;2021-08-10;4781400;170189.09140681275;MG;Duque de Caxias
23580994;Empresa Comercial 3870;2;2021-08-11;4781400;72292.32245362207;RJ;Rio de Janeiro
15596526;Empresa Comercial 3871;2;2021-08-12;5611201;123076.91040930693;SP;Rio de Janeiro
71189402;Empresa Comercial 3872;2;2021-08-14;5611201;105287.31713127029;RJ;Rio de Janeiro
80399934;Empresa Comercial 3873;2;2021-08-15;4711302;76989.91428249776;RJ;Niterói
94572348;Empresa Comercial 3874;2;2021-08-16;5611201;195344.97056414493;RJ;Rio de Janeiro
44356387;Empresa Comercial 3875;2;2021-08-17;5611201;327964.64864906843;MG;Niterói
36276833;Empresa Comercial 3876;2;2021-08-18;4781400;5783.922656800928;RJ;Niterói
48021655;Empresa Comercial 3877;2;2021-08-19;4711302;411846.05555620824;RJ;Niterói
62775939;Empresa Comercial 3878;2;2021-08-20;4711302;112467.01891948785;MG;Niterói
77256609;Empresa Comercial 3879;2;2021-08-21;4711302;185962.30793189217;RJ;Rio de Janeiro
13792824;Empresa Comercial 3880;2;2021-08-22;4781400;295300.72893022763;RJ;Rio de Janeiro
43692118;Empresa Comercial 3881;2;2021-08-23;4711302;99414.26276333666;RJ;Rio de Janeiro
70787892;Empresa Comercial 3882;2;2021-08-24;4711302;275247.90294552216;SP;Duque de Caxias
15250295;Empresa Comercial 3883;2;2021-08-26;4781400;34332.8726155608;RJ;Duque de Caxias
47706355;Empresa Comercial 3884;2;2021-08-27;4711302;31004.42712650146;RJ;Niterói
91510678;Empresa Comercial 3885;2;2021-08-28;5611201;165710.00452896734;MG;Niterói
37148868;Empresa Comercial 3886;2;2021-08-29;5611201;311198.22150849306;SP;Niterói
82258398;Empresa Comercial 3887;2;2021-08-30;5611201;339436.69197561964;RJ;Niterói
22312829;Empresa Comercial 3888;2;2021-08-31;5611201;159814.3646383224;SP;Niterói
76359476;Empresa Comercial 3889;2;2021-09-01;5611201;116820.64460817007;MG;Duque de Caxias
76772797;Empresa Comercial 3890;3;2021-09-02;5611201;65383.84498638926;RJ;Niterói
13314344;Empresa Comercial 3891;2;2021-09-03;5611201;591806.5678415932;SP;Rio de Janeiro
10049976;Empresa Comercial 3892;2;2021-09-04;5611201;62782.2591965846;RJ;Niterói
54306168;Empresa Comercial 3893;2;2021-09-06;5611201;209495.76203826265;RJ;Rio de Janeiro
89140165;Empresa Comercial 3894;2;2021-09-07;4781400;118887.21420931589;RJ;Rio de Janeiro
28804536;Empresa Comercial 3895;2;2021-09-08;4781400;145670.1935441507;RJ;Rio de Janeiro
28589321;Empresa Comercial 3896;2;2021-09-09;5611201;80002.77242494162;RJ;Rio de Janeiro
66093351;Empresa Comercial 3897;2;2021-09-10;4781400;507104.9578884859;SP;Niterói
41676806;Empresa Comercial 3898;2;2021-09-11;4781400;132183.51949637715;RJ;Niterói
79056102;Empresa Comercial 3899;2;2021-09-12;5611201;421580.2147679663;RJ;Niterói
53338836;Empresa Comercial 3900;2;2021-09-13;5611201;6143.056645870323;RJ;Niterói
60107906;Empresa Comercial 3901;2;2021-09-14;4781400;132530.01428681827;SP;Niterói
43218943;Empresa Comercial 3902;2;2021-09-15;5611201;194445.348081909;RJ;Duque de Caxias
16330034;Empresa Comercial 3903;2;2021-09-16;5611201;210020.926995695;RJ;Rio de Janeiro
98695125;Empresa Comercial 3904;2;2021-09-18;5611201;358045.26009797165;RJ;Rio de Janeiro
55504302;Empresa Comercial 3905;2;2021-09-19;5611201;5661.698690704542;SP;Duque de Caxias
25542211;Empresa Comercial 3906;2;2021-09-20;4781400;5049.532066106611;RJ;Duque de Caxias
33809061;Empresa Comercial 3907;2;2021-09-21;4711302;100873.7147879046;SP;Niterói
65726066;Empresa Comercial 3908;2;2021-09-22;4781400;9459.699991954974;RJ;Niterói
39193726;Empresa Comercial 3909;2;2021-09-23;4711302;555553.1384891942;RJ;Rio de Janeiro
77154339;Empresa Comercial 3910;2;2021-09-24;4711302;42666.87953253652;RJ;Niterói
51634984;Empresa Comercial 3911;2;2021-09-25;4711302;100987.81183378366;MG;Rio de Janeiro
30080580;Empresa Comercial 3912;3;2021-09-26;4781400;14462.95720242011;RJ;Niterói
48950796;Empresa Comercial 3913;2;2021-09-27;4781400;115736.87610229621;RJ;Niterói
80348118;Empresa Comercial 3914;2;2021-09-29;4781400;76694.75563332661;RJ;Rio de Janeiro
78208441;Empresa Comercial 3915;2;2021-09-30;4781400;11853.201671987863;RJ;Duque de Caxias
64954685;Empresa Comercial 3916;2;2021-10-01;4781400;66223.26845007559;RJ;Duque de Caxias
33737188;Empresa Comercial 3917;2;2021-10-02;4711302;79497.98429776335;SP;Niterói
22084335;Empresa Comercial 3918;2;2021-10-03;4781400;694602.495683924;RJ;Duque de Caxias
28380186;Empresa Comercial 3919;2;2021-10-04;4711302;39957.46946560692;RJ;Niterói
11531064;Empresa Comercial 3920;2;2021-10-05;4781400;123046.04232088306;RJ;Duque de Caxias
79185062;Empresa Comercial 3921;2;2021-10-06;4781400;660106.7572985946;RJ;Duque de Caxias
17466511;Empresa Comercial 3922;2;2021-10-07;5611201;240546.4324116493;RJ;Rio de Janeiro
28246135;Empresa Comercial 3923;2;2021-10-08;4711302;757366.0407420987;RJ;Duque de Caxias
63613589;Empresa Comercial 3924;2;2021-10-09;4781400;522707.8151326671;MG;Niterói
88147796;Empresa Comercial 3925;2;2021-10-11;4781400;105866.31529348348;RJ;Rio de Janeiro
58193845;Empresa Comercial 3926;2;2021-10-12;4781400;183794.70361150868;SP;Duque de Caxias
30462320;Empresa Comercial 3927;2;2021-10-13;5611201;22554.775352980938;RJ;Rio de Janeiro
34437007;Empresa Comercial 3928;2;2021-10-14;4711302;92280.81135567321;RJ;Duque de Caxias
78529722;Empresa Comercial 3929;2;2021-10-15;4781400;12666842.016838163;SP;Niterói
45303414;Empresa Comercial 3930;2;2021-10-16;4781400;110581.27431182867;SP;Niterói
66895262;Empresa Comercial 3931;2;2021-10-17;4781400;186951.54436427337;RJ;Rio de Janeiro
26448425;Empresa Comercial 3932;2;2021-10-18;5611201;210416.37126156327;RJ;Duque de Caxias
98782879;Empresa Comercial 3933;2;2021-10-19;4781400;48847.74874062697;RJ;Duque de Caxias
57550906;Empresa Comercial 3934;2;2021-10-20;4711302;317757.83536525175;RJ;Rio de Janeiro
91688737;Empresa Comercial 3935;2;2021-10-22;4711302;97378.6042741139;RJ;Rio de Janeiro
85575549;Empresa Comercial 3936;2;2021-10-23;4711302;40393.500403590246;SP;Niterói
90946128;Empresa Comercial 3937;2;2021-10-24;4711302;305834.87918268406;RJ;Rio de Janeiro
73229578;Empresa Comercial 3938;2;2021-10-25;4781400;86146.03249840964;RJ;Duque de Caxias
24749151;Empresa Comercial 3939;2;2021-10-26;5611201;213131.73443479484;RJ;Rio de Janeiro
57984649;Empresa Comercial 3940;2;2021-10-27;5611201;124121.94056880554;RJ;Niterói
66339157;Empresa Comercial 3941;2;2021-10-28;5611201;77158.89835965965;RJ;Rio de Janeiro
75825272;Empresa Comercial 3942;2;2021-10-29;4781400;12700607.283289734;RJ;Duque de Caxias
87138704;Empresa Comercial 3943;2;2021-10-30;5611201;136730.04509380163;SP;Rio de Janeiro
43517379;Empresa Comercial 3944;3;2021-10-31;4711302;79282.73390397285;RJ;Rio de Janeiro
60288175;Empresa Comercial 3945;4;2021-11-02;4781400;1120615.65412564;SP;Rio de Janeiro
75755571;Empresa Comercial 3946;2;2021-11-03;5611201;343706.75468309695;RJ;Niterói
40749806;Empresa Comercial 3947;2;2021-11-04;4711302;10417.086952094705;MG;Niterói
31223034;Empresa Comercial 3948;2;2021-11-05;4711302;303371.419307045;MG;Niterói
48677396;Empresa Comercial 3949;2;2021-11-06;4781400;71934.048059799;SP;Niterói
47649509;Empresa Comercial 3950;2;2021-11-07;4781400;157972.42464140474;SP;Duque de Caxias
69504448;Empresa Comercial 3951;2;2021-11-08;5611201;388041.5447201354;RJ;Duque de Caxias
48184664;Empresa Comercial 3952;2;2021-11-09;5611201;29679.309611255798;SP;Niterói
78028978;Empresa Comercial 3953;2;2021-11-10;5611201;130535.4773827789;MG;Niterói
25762512;Empresa Comercial 3954;2;2021-11-11;4781400;221863.8981016874;RJ;Niterói
58591742;Empresa Comercial 3955;2;2021-11-12;5611201;217564.89954613178;RJ;Rio de Janeiro
74451671;Empresa Comercial 3956;2;2021-11-14;5611201;116865.75607539731;RJ;Duque de Caxias
21918529;Empresa Comercial 3957;2;2021-11-15;4711302;152020.20810085704;RJ;Rio de Janeiro
51701479;Empresa Comercial 3958;2;2021-11-16;4711302;217529.73362186243;RJ;Niterói
29262886;Empresa Comercial 3959;2;2021-11-17;4711302;280853.7371366636;RJ;Duque de Caxias
73327232;Empresa Comercial 3960;2;2021-11-18;5611201;220204.94093881798;RJ;Niterói
40474646;Empresa Comercial 3961;2;2021-11-19;4781400;70544.51408182393;MG;Rio de Janeiro
10537977;Empresa Comercial 3962;2;2021-11-20;4711302;863279.7957975637;RJ;Duque de Caxias
53942054;Empresa Comercial 3963;2;2021-11-21;4781400;90507.46203000042;SP;Rio de Janeiro
38869116;Empresa Comercial 3964;2;2021-11-22;5611201;8715.340374623402;RJ;Duque de Caxias
87055613;Empresa Comercial 3965;2;2021-11-23;5611201;72557.67083698894;RJ;Niterói
13668280;Empresa Comercial 3966;2;2021-11-25;4711302;25507.547110957705;RJ;Duque de Caxias
98670888;Empresa Comercial 3967;2;2021-11-26;4781400;24421.107911981697;RJ;Rio de Janeiro
43245660;Empresa Comercial 3968;2;2021-11-27;4711302;54595.75146024095;RJ;Rio de Janeiro
83746504;Empresa Comercial 3969;2;2021-11-28;5611201;13227.916038424552;RJ;Rio de Janeiro
16837388;Empresa Comercial 3970;2;2021-11-29;4781400;179959.2604461113;RJ;Rio de Janeiro
48208851;Empresa Comercial 3971;2;2021-11-30;4711302;16530.35604595879;RJ;Niterói
51985331;Empresa Comercial 3972;2;2021-12-01;5611201;39089.59593482598;RJ;Rio de Janeiro
14622580;Empresa Comercial 3973;2;2021-12-02;4711302;19625.339992328933;RJ;Niterói
64920706;Empresa Comercial 3974;2;2021-12-03;4781400;14787.653180305268;RJ;Duque de Caxias
68711614;Empresa Comercial 3975;2;2021-12-04;4781400;51745.33517409445;RJ;Rio de Janeiro
73218224;Empresa Comercial 3976;2;2021-12-05;4781400;132259.40815836267;RJ;Duque de Caxias
45677259;Empresa Comercial 3977;2;2021-12-07;4781400;506519.4849374812;RJ;Duque de Caxias
73588207;Empresa Comercial 3978;2;2021-12-08;4781400;317585.70824948716;RJ;Niterói
51191606;Empresa Comercial 3979;2;2021-12-09;4711302;318041.149397647;RJ;Rio de Janeiro
87566143;Empresa Comercial 3980;2;2021-12-10;4711302;34049.91601951224;RJ;Niterói
33698370;Empresa Comercial 3981;2;2021-12-11;4711302;51163.77805856699;RJ;Rio de Janeiro
69057625;Empresa Comercial 3982;2;2021-12-12;4711302;16920.34482349692;RJ;Duque de Caxias
39142798;Empresa Comercial 3983;2;2021-12-13;5611201;231078.4647186517;RJ;Niterói
38658787;Empresa Comercial 3984;2;2021-12-14;5611201;15855.978058406585;RJ;Rio de Janeiro
31284383;Empresa Comercial 3985;2;2021-12-15;4711302;127024.81572181986;MG;Duque de Caxias
62558687;Empresa Comercial 3986;2;2021-12-16;5611201;47728.02595767616;SP;Niterói
77404927;Empresa Comercial 3987;2;2021-12-18;5611201;2342356.6240401915;RJ;Niterói
11383875;Empresa Comercial 3988;2;2021-12-19;4781400;707065.794068223;MG;Niterói
50179601;Empresa Comercial 3989;2;2021-12-20;4711302;217068.2152731628;RJ;Niterói
78985200;Empresa Comercial 3990;2;2021-12-21;5611201;277044.96685085184;RJ;Duque de Caxias
13956778;Empresa Comercial 3991;2;2021-12-22;5611201;132288.74441223574;MG;Duque de Caxias
59039847;Empresa Comercial 3992;2;2021-12-23;4711302;312208.04536168335;SP;Duque de Caxias
79996621;Empresa Comercial 3993;2;2021-12-24;4781400;160553.03683129372;RJ;Duque de Caxias
79577529;Empresa Comercial 3994;2;2021-12-25;4711302;443298.97591784794;RJ;Rio de Janeiro
16472973;Empresa Comercial 3995;2;2021-12-26;4781400;54554.74169254279;RJ;Duque de Caxias
10692924;Empresa Comercial 3996;2;2021-12-27;5611201;140698.62878517777;RJ;Niterói
26167670;Empresa Comercial 3997;2;2021-12-28;4781400;180741.01614689996;RJ;Niterói
79678979;Empresa Comercial 3998;2;2021-12-30;4781400;79868.48099696895;RJ;Niterói
84607930;Empresa Comercial 3999;2;2021-12-31;4711302;322674.9518527165;MG;Niterói
14672412;Empresa Comercial 4000;2;2022-01-01;5611201;590334.3914226408;RJ;Rio de Janeiro
29877714;Empresa Comercial 4001;2;2022-01-02;4711302;107114.4744169177;SP;Niterói
90286597;Empresa Comercial 4002;2;2022-01-03;4711302;79302.06912430146;RJ;Niterói
75198968;Empresa Comercial 4003;3;2022-01-04;5611201;100781.2163949945;RJ;Niterói
23059040;Empresa Comercial 4004;2;2022-01-05;4711302;292330.0172741034;RJ;Duque de Caxias
50735911;Empresa Comercial 4005;2;2022-01-06;4711302;160543.68039897556;RJ;Duque de Caxias
97697746;Empresa Comercial 4006;2;2022-01-07;4781400;11870.842027830207;RJ;Rio de Janeiro
30596928;Empresa Comercial 4007;2;2022-01-08;4711302;122188.57208079268;RJ;Rio de Janeiro
68043727;Empresa Comercial 4008;2;2022-01-10;5611201;7617.7277773301175;RJ;Rio de Janeiro
91133957;Empresa Comercial 4009;2;2022-01-11;4711302;231123.85861272085;RJ;Niterói
90545599;Empresa Comercial 4010;2;2022-01-12;4781400;64694.260885048556;RJ;Rio de Janeiro
74283282;Empresa Comercial 4011;2;2022-01-13;4711302;100800.9749079561;RJ;Duque de Caxias
44262607;Empresa Comercial 4012;2;2022-01-14;4711302;245427.52831274236;RJ;Duque de Caxias
38840826;Empresa Comercial 4013;2;2022-01-15;4711302;12134.326490739557;RJ;Duque de Caxias
28644522;Empresa Comercial 4014;2;2022-01-16;4781400;30892.793834192635;RJ;Niterói
14394643;Empresa Comercial 4015;4;2022-01-17;5611201;81114.8023971102;MG;Niterói
99775198;Empresa Comercial 4016;2;2022-01-18;5611201;44190.13679847476;RJ;Rio de Janeiro
10125355;Empresa Comercial 4017;2;2022-01-19;4781400;66851.12457006983;RJ;Rio de Janeiro
47776534;Empresa Comercial 4018;2;2022-01-21;4781400;950904.7522539528;RJ;Rio de Janeiro
27393153;Empresa Comercial 4019;2;2022-01-22;4711302;266801.0492632659;RJ;Rio de Janeiro
26796693;Empresa Comercial 4020;2;2022-01-23;5611201;327997.8534697735;RJ;Niterói
80665074;Empresa Comercial 4021;2;2022-01-24;4781400;419823.2192423502;RJ;Duque de Caxias
16508856;Empresa Comercial 4022;2;2022-01-25;5611201;67540.1676127715;SP;Niterói
76277348;Empresa Comercial 4023;2;2022-01-26;4711302;57876.17955703368;RJ;Rio de Janeiro
46041543;Empresa Comercial 4024;2;2022-01-27;4781400;44998.2043342826;RJ;Niterói
12009606;Empresa Comercial 4025;2;2022-01-28;5611201;270896.7188138785;RJ;Duque de Caxias
11559757;Empresa Comercial 4026;2;2022-01-29;5611201;175705.22487764191;RJ;Niterói
49711170;Empresa Comercial 4027;2;2022-01-30;4711302;45411.893467714704;RJ;Duque de Caxias
39765233;Empresa Comercial 4028;3;2022-01-31;4781400;75979.82829268945;SP;Rio de Janeiro
97318287;Empresa Comercial 4029;2;2022-02-02;5611201;110999.24276717557;SP;Niterói
66503286;Empresa Comercial 4030;2;2022-02-03;4711302;117660.96034134166;SP;Rio de Janeiro
22856498;Empresa Comercial 4031;2;2022-02-04;5611201;334366.2777767172;RJ;Rio de Janeiro
62212945;Empresa Comercial 4032;2;2022-02-05;4711302;76842.4003618524;SP;Duque de Caxias
86321231;Empresa Comercial 4033;2;2022-02-06;5611201;363751.84544216667;RJ;Duque de Caxias
38196679;Empresa Comercial 4034;2;2022-02-07;5611201;92339.5330960863;SP;Rio de Janeiro
98415355;Empresa Comercial 4035;2;2022-02-08;4711302;210783.39694731377;MG;Duque de Caxias
85628656;Empresa Comercial 4036;4;2022-02-09;4781400;404434.9693202526;RJ;Duque de Caxias
95021707;Empresa Comercial 4037;2;2022-02-10;4711302;362204.8086166627;RJ;Rio de Janeiro
37413629;Empresa Comercial 4038;2;2022-02-11;4781400;13795.852390826954;RJ;Rio de Janeiro
77354164;Empresa Comercial 4039;2;2022-02-13;5611201;39544.91939075293;SP;Duque de Caxias
26869252;Empresa Comercial 4040;2;2022-02-14;5611201;102198.95008143366;RJ;Rio de Janeiro
49550234;Empresa Comercial 4041;2;2022-02-15;4711302;89727.42007863481;MG;Rio de Janeiro
33216267;Empresa Comercial 4042;2;2022-02-16;4711302;158619.6750142027;RJ;Duque de Caxias
69910712;Empresa Comercial 4043;2;2022-02-17;4781400;439271.9077366768;RJ;Niterói
22818331;Empresa Comercial 4044;2;2022-02-18;4781400;22885.90937328642;RJ;Niterói
60486340;Empresa Comercial 4045;2;2022-02-19;4781400;95183.31724224474;SP;Rio de Janeiro
35139317;Empresa Comercial 4046;2;2022-02-20;4711302;37055.309023154565;RJ;Duque de Caxias
20779706;Empresa Comercial 4047;2;2022-02-21;5611201;341799.7669456721;RJ;Rio de Janeiro
61989536;Empresa Comercial 4048;2;2022-02-22;4711302;506072.583846772;RJ;Duque de Caxias
29363133;Empresa Comercial 4049;2;2022-02-23;5611201;102714.92203279314;RJ;Rio de Janeiro
95711044;Empresa Comercial 4050;2;2022-02-25;4711302;21473.953861011305;RJ;Rio de Janeiro
51279354;Empresa Comercial 4051;2;2022-02-26;4711302;235773.3100705346;RJ;Duque de Caxias
86885981;Empresa Comercial 4052;2;2022-02-27;4781400;184173.3628391777;SP;Rio de Janeiro
37664038;Empresa Comercial 4053;2;2022-02-28;5611201;70699.21190422462;MG;Niterói
39843907;Empresa Comercial 4054;2;2022-03-01;4711302;332596.9912637132;RJ;Niterói
67121056;Empresa Comercial 4055;2;2022-03-02;4711302;563408.1911666319;SP;Duque de Caxias
81873676;Empresa Comercial 4056;2;2022-03-03;5611201;127417.2190224938;MG;Rio de Janeiro
25512659;Empresa Comercial 4057;2;2022-03-04;4711302;130112.60134029783;RJ;Niterói
75408693;Empresa Comercial 4058;2;2022-03-05;5611201;57969.365348041436;RJ;Duque de Caxias
73293830;Empresa Comercial 4059;2;2022-03-06;4781400;136743.07877417098;RJ;Duque de Caxias
41276622;Empresa Comercial 4060;2;2022-03-08;4781400;91876.99786925162;RJ;Duque de Caxias
59358349;Empresa Comercial 4061;2;2022-03-09;5611201;58971.483683547645;RJ;Niterói
61899794;Empresa Comercial 4062;2;2022-03-10;4781400;15432.289036407783;SP;Niterói
27260671;Empresa Comercial 4063;3;2022-03-11;5611201;48694.862836441775;MG;Niterói
14036405;Empresa Comercial 4064;2;2022-03-12;4711302;38069.8179081182;RJ;Niterói
41579612;Empresa Comercial 4065;2;2022-03-13;4711302;122146.66526024124;RJ;Rio de Janeiro
42740087;Empresa Comercial 4066;2;2022-03-14;5611201;143071.17892363732;RJ;Niterói
64777623;Empresa Comercial 4067;2;2022-03-15;4711302;145692.94762729088;SP;Duque de Caxias
26202558;Empresa Comercial 4068;2;2022-03-16;4781400;78697.81903341033;RJ;Rio de Janeiro
46426088;Empresa Comercial 4069;2;2022-03-17;4711302;87027.4485207074;RJ;Niterói
59902136;Empresa Comercial 4070;2;2022-03-18;4711302;274580.72693942656;RJ;Rio de Janeiro
59309063;Empresa Comercial 4071;2;2022-03-20;5611201;102006.19909956887;RJ;Duque de Caxias
31485785;Empresa Comercial 4072;2;2022-03-21;4781400;665620.3733638638;RJ;Niterói
64187581;Empresa Comercial 4073;2;2022-03-22;4711302;91870.28163553368;SP;Rio de Janeiro
90320156;Empresa Comercial 4074;2;2022-03-23;4711302;162293.83094001983;RJ;Niterói
45881161;Empresa Comercial 4075;2;2022-03-24;5611201;12751.320741730668;MG;Rio de Janeiro
50249665;Empresa Comercial 4076;2;2022-03-25;5611201;163911.5882663214;RJ;Rio de Janeiro
18274437;Empresa Comercial 4077;4;2022-03-26;4781400;291001.2174550198;RJ;Duque de Caxias
81015993;Empresa Comercial 4078;2;2022-03-27;4711302;433285.6035456312;RJ;Duque de Caxias
93981636;Empresa Comercial 4079;2;2022-03-28;5611201;893325.0101452012;MG;Niterói
53840923;Empresa Comercial 4080;2;2022-03-29;5611201;54730.182648305774;SP;Niterói
92184132;Empresa Comercial 4081;2;2022-03-31;5611201;133480.584520859;RJ;Rio de Janeiro
19944145;Empresa Comercial 4082;2;2022-04-01;4781400;94871.49227144087;SP;Duque de Caxias
83248217;Empresa Comercial 4083;2;2022-04-02;5611201;129454.17510455872;RJ;Duque de Caxias
94538835;Empresa Comercial 4084;2;2022-04-03;4781400;30698.86717266048;RJ;Rio de Janeiro
80775208;Empresa Comercial 4085;2;2022-04-04;4781400;295847.18267154146;RJ;Duque de Caxias
82759216;Empresa Comercial 4086;2;2022-04-05;4711302;365475.1285264466;SP;Duque de Caxias
21914970;Empresa Comercial 4087;2;2022-04-06;4711302;94583.30478668358;RJ;Rio de Janeiro
94629168;Empresa Comercial 4088;2;2022-04-07;4781400;54365.19128430405;RJ;Niterói
59573446;Empresa Comercial 4089;2;2022-04-08;4711302;27768.869230933924;RJ;Niterói
71316090;Empresa Comercial 4090;2;2022-04-09;4711302;177690.3675210377;RJ;Niterói
60391426;Empresa Comercial 4091;2;2022-04-10;5611201;61145.52110464368;RJ;Rio de Janeiro
86591881;Empresa Comercial 4092;3;2022-04-12;4711302;365424.7559011959;RJ;Niterói
82112225;Empresa Comercial 4093;2;2022-04-13;4781400;171760.3169595892;RJ;Rio de Janeiro
71373784;Empresa Comercial 4094;2;2022-04-14;4711302;160635.47731391492;MG;Rio de Janeiro
89601871;Empresa Comercial 4095;2;2022-04-15;5611201;127943.39704046867;RJ;Duque de Caxias
34483329;Empresa Comercial 4096;2;2022-04-16;4781400;12028.578495279573;RJ;Duque de Caxias
36678907;Empresa Comercial 4097;2;2022-04-17;4711302;408066.1358258516;RJ;Niterói
88839575;Empresa Comercial 4098;2;2022-04-18;4781400;153304.01150890248;RJ;Rio de Janeiro
12173513;Empresa Comercial 4099;2;2022-04-19;4711302;773957.0156369142;SP;Niterói
19787557;Empresa Comercial 4100;2;2022-04-20;5611201;120619.74410760165;RJ;Niterói
91354905;Empresa Comercial 4101;2;2022-04-21;4711302;190738.52225198533;SP;Duque de Caxias
52465194;Empresa Comercial 4102;2;2022-04-23;4781400;13677.669011744933;SP;Niterói
16913462;Empresa Comercial 4103;2;2022-04-24;4781400;154843.3530297581;SP;Niterói
72188838;Empresa Comercial 4104;2;2022-04-25;4781400;222001.9791180986;RJ;Duque de Caxias
78120794;Empresa Comercial 4105;2;2022-04-26;4711302;231109.58422398733;RJ;Niterói
66193692;Empresa Comercial 4106;2;2022-04-27;4711302;225524.22986071423;RJ;Niterói
92773486;Empresa Comercial 4107;2;2022-04-28;4711302;2174114.6771400576;SP;Rio de Janeiro
69799781;Empresa Comercial 4108;2;2022-04-29;5611201;560742.0427988376;RJ;Niterói
35057299;Empresa Comercial 4109;2;2022-04-30;5611201;805313.2117118415;RJ;Duque de Caxias
78894682;Empresa Comercial 4110;2;2022-05-01;5611201;16790.890761908755;RJ;Duque de Caxias
45637395;Empresa Comercial 4111;2;2022-05-02;4781400;418380.79903701047;RJ;Rio de Janeiro
32740075;Empresa Comercial 4112;2;2022-05-04;4781400;56257.22405610613;SP;Duque de Caxias
98142226;Empresa Comercial 4113;2;2022-05-05;4781400;180331.43455904644;RJ;Duque de Caxias
84741149;Empresa Comercial 4114;2;2022-05-06;4781400;66898.59365989073;RJ;Duque de Caxias
81433524;Empresa Comercial 4115;2;2022-05-07;4781400;520155.69542123453;RJ;Niterói
74899873;Empresa Comercial 4116;2;2022-05-08;4711302;21054.93003929095;RJ;Rio de Janeiro
79974933;Empresa Comercial 4117;2;2022-05-09;4781400;108297.64066084767;SP;Rio de Janeiro
13835598;Empresa Comercial 4118;2;2022-05-10;4711302;88804.97651589729;SP;Rio de Janeiro
14982042;Empresa Comercial 4119;2;2022-05-11;5611201;64183.994650981884;RJ;Rio de Janeiro
94938505;Empresa Comercial 4120;2;2022-05-12;5611201;160571.42324197717;RJ;Duque de Caxias
66635464;Empresa Comercial 4121;2;2022-05-13;5611201;26071.4453606683;RJ;Niterói
92162144;Empresa Comercial 4122;2;2022-05-14;5611201;194167.43351840894;MG;Duque de Caxias
77886431;Empresa Comercial 4123;2;2022-05-16;5611201;596311.4458790476;MG;Duque de Caxias
79825071;Empresa Comercial 4124;2;2022-05-17;4781400;249874.29116413184;SP;Duque de Caxias
11749736;Empresa Comercial 4125;2;2022-05-18;4781400;299934.87907590606;RJ;Duque de Caxias
26828923;Empresa Comercial 4126;2;2022-05-19;4781400;71857.95122947988;SP;Rio de Janeiro
18669441;Empresa Comercial 4127;2;2022-05-20;5611201;63931.19177303294;SP;Rio de Janeiro
86586435;Empresa Comercial 4128;2;2022-05-21;5611201;114175.81153569766;RJ;Niterói
49658560;Empresa Comercial 4129;2;2022-05-22;4711302;12020.762187692402;RJ;Duque de Caxias
62208793;Empresa Comercial 4130;2;2022-05-23;4781400;441043.2382778681;MG;Rio de Janeiro
59756120;Empresa Comercial 4131;2;2022-05-24;5611201;28285.095233681015;RJ;Niterói
89491892;Empresa Comercial 4132;2;2022-05-25;5611201;354976.81008917734;RJ;Duque de Caxias
