cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio
73687770;Empresa Comercial 3813;2;2021-06-10;4781400;39299.5214848297;RJ;Duque de Caxias
50174673;Empresa Comercial 3814;2;2021-06-11;4711302;47407.308824155465;RJ;Niterói
20117273;Empresa Comercial 3818;2;2021-06-15;4781400;21599.22441555589;RJ;Rio de Janeiro
61492716;Empresa Comercial 3819;2;2021-06-16;4711302;276467.01804249804;RJ;Duque de Caxias
34147347;Empresa Comercial 3820;2;2021-06-18;5611201;83686.22735236734;RJ;Niterói
44590323;Empresa Comercial 3821;2;2021-06-19;5611201;50739.093254422674;RJ;Rio de Janeiro
19031370;Empresa Comercial 3823;2;2021-06-21;4781400;264049.97266410885;RJ;Niterói
17611432;Empresa Comercial 3824;2;2021-06-22;5611201;231202.97567470567;RJ;Rio de Janeiro
52710916;Empresa Comercial 3826;2;2021-06-24;4781400;399939.0146312295;RJ;Duque de Caxias
30481913;Empresa Comercial 3827;2;2021-06-25;5611201;45795.340227913664;RJ;Niterói
90831680;Empresa Comercial 3828;2;2021-06-26;4711302;87710.14058042677;RJ;Duque de Caxias
36372008;Empresa Comercial 3831;2;2021-06-30;4711302;30186.86752263359;RJ;Duque de Caxias
65659228;Empresa Comercial 3832;2;2021-07-01;5611201;301505.46643216605;RJ;Niterói
92129604;Empresa Comercial 3833;2;2021-07-02;4711302;64934.5309476393;RJ;Duque de Caxias
11760511;Empresa Comercial 3834;2;2021-07-03;4781400;73861.59255963283;RJ;Rio de Janeiro
13541815;Empresa Comercial 3835;2;2021-07-04;4711302;10987.775182095094;RJ;Rio de Janeiro
85543474;Empresa Comercial 3836;2;2021-07-05;4781400;64374.47917904864;RJ;Duque de Caxias
81719010;Empresa Comercial 3837;2;2021-07-06;5611201;333876.3288568613;RJ;Rio de Janeiro
47693721;Empresa Comercial 3839;2;2021-07-08;4711302;83214.11196011938;RJ;Duque de Caxias
15351826;Empresa Comercial 3840;2;2021-07-09;4711302;9785.475023768076;RJ;Duque de Caxias
90807020;Empresa Comercial 3841;2;2021-07-11;4711302;74525.34335095715;RJ;Rio de Janeiro
92009390;Empresa Comercial 3843;2;2021-07-13;4781400;48596.64698738115;RJ;Duque de Caxias
48467910;Empresa Comercial 3844;2;2021-07-14;5611201;320067.1426741041;RJ;Duque de Caxias
66299981;Empresa Comercial 3848;2;2021-07-18;4711302;27991.37736119608;RJ;Niterói
42580457;Empresa Comercial 3850;2;2021-07-20;4781400;123530.66214515244;RJ;Niterói
66933105;Empresa Comercial 3852;2;2021-07-23;4781400;175506.82563167895;RJ;Duque de Caxias
83788019;Empresa Comercial 3853;2;2021-07-24;5611201;106440.94384081532;RJ;Rio de Janeiro
82846444;Empresa Comercial 3854;2;2021-07-25;4711302;226754.2570545852;RJ;Rio de Janeiro
10225391;Empresa Comercial 3858;2;2021-07-29;4711302;62749.93366522347;RJ;Niterói
58448102;Empresa Comercial 3859;2;2021-07-30;4711302;29586.735286716885;RJ;Niterói
94077467;Empresa Comercial 3861;2;2021-08-01;4781400;218991.6625209881;RJ;Rio de Janeiro
47187064;Empresa Comercial 3863;2;2021-08-04;5611201;120754.1538475048;RJ;Duque de Caxias
98494554;Empresa Comercial 3864;2;2021-08-05;4781400;14208.584255174512;RJ;Duque de Caxias
70094329;Empresa Comercial 3866;2;2021-08-07;5611201;240058.46747162263;RJ;Duque de Caxias
29312610;Empresa Comercial 3868;2;2021-08-09;4781400;51245.25451443821;RJ;Niterói
23580994;Empresa Comercial 3870;2;2021-08-11;4781400;72292.32245362207;RJ;Rio de Janeiro
71189402;Empresa Comercial 3872;2;2021-08-14;5611201;105287.31713127028;RJ;Rio de Janeiro
80399934;Empresa Comercial 3873;2;2021-08-15;4711302;76989.91428249776;RJ;Niterói
94572348;Empresa Comercial 3874;2;2021-08-16;5611201;195344.97056414493;RJ;Rio de Janeiro
36276833;Empresa Comercial 3876;2;2021-08-18;4781400;5783.922656800928;RJ;Niterói
48021655;Empresa Comercial 3877;2;2021-08-19;4711302;411846.0555562082;RJ;Niterói
77256609;Empresa Comercial 3879;2;2021-08-21;4711302;185962.30793189217;RJ;Rio de Janeiro
13792824;Empresa Comercial 3880;2;2021-08-22;4781400;295300.72893022763;RJ;Rio de Janeiro
43692118;Empresa Comercial 3881;2;2021-08-23;4711302;99414.26276333666;RJ;Rio de Janeiro
15250295;Empresa Comercial 3883;2;2021-08-26;4781400;34332.8726155608;RJ;Duque de Caxias
47706355;Empresa Comercial 3884;2;2021-08-27;4711302;31004.42712650146;RJ;Niterói
82258398;Empresa Comercial 3887;2;2021-08-30;5611201;339436.69197561964;RJ;Niterói
10049976;Empresa Comercial 3892;2;2021-09-04;5611201;62782.2591965846;RJ;Niterói
54306168;Empresa Comercial 3893;2;2021-09-06;5611201;209495.76203826265;RJ;Rio de Janeiro
89140165;Empresa Comercial 3894;2;2021-09-07;4781400;118887.21420931588;RJ;Rio de Janeiro
28804536;Empresa Comercial 3895;2;2021-09-08;4781400;145670.1935441507;RJ;Rio de Janeiro
28589321;Empresa Comercial 3896;2;2021-09-09;5611201;80002.77242494162;RJ;Rio de Janeiro
41676806;Empresa Comercial 3898;2;2021-09-11;4781400;132183.51949637715;RJ;Niterói
79056102;Empresa Comercial 3899;2;2021-09-12;5611201;421580.2147679663;RJ;Niterói
53338836;Empresa Comercial 3900;2;2021-09-13;5611201;6143.056645870323;RJ;Niterói
43218943;Empresa Comercial 3902;2;2021-09-15;5611201;194445.348081909;RJ;Duque de Caxias
16330034;Empresa Comercial 3903;2;2021-09-16;5611201;210020.926995695;RJ;Rio de Janeiro
98695125;Empresa Comercial 3904;2;2021-09-18;5611201;358045.26009797165;RJ;Rio de Janeiro
25542211;Empresa Comercial 3906;2;2021-09-20;4781400;5049.532066106611;RJ;Duque de Caxias
65726066;Empresa Comercial 3908;2;2021-09-22;4781400;9459.699991954974;RJ;Niterói
39193726;Empresa Comercial 3909;2;2021-09-23;4711302;555553.1384891942;RJ;Rio de Janeiro
77154339;Empresa Comercial 3910;2;2021-09-24;4711302;42666.87953253652;RJ;Niterói
48950796;Empresa Comercial 3913;2;2021-09-27;4781400;115736.8761022962;RJ;Niterói
80348118;Empresa Comercial 3914;2;2021-09-29;4781400;76694.75563332661;RJ;Rio de Janeiro
78208441;Empresa Comercial 3915;2;2021-09-30;4781400;11853.201671987865;RJ;Duque de Caxias
64954685;Empresa Comercial 3916;2;2021-10-01;4781400;66223.26845007559;RJ;Duque de Caxias
22084335;Empresa Comercial 3918;2;2021-10-03;4781400;694602.495683924;RJ;Duque de Caxias
28380186;Empresa Comercial 3919;2;2021-10-04;4711302;39957.46946560692;RJ;Niterói
11531064;Empresa Comercial 3920;2;2021-10-05;4781400;123046.04232088306;RJ;Duque de Caxias
79185062;Empresa Comercial 3921;2;2021-10-06;4781400;660106.7572985946;RJ;Duque de Caxias
17466511;Empresa Comercial 3922;2;2021-10-07;5611201;240546.4324116493;RJ;Rio de Janeiro
28246135;Empresa Comercial 3923;2;2021-10-08;4711302;757366.0407420987;RJ;Duque de Caxias
88147796;Empresa Comercial 3925;2;2021-10-11;4781400;105866.31529348348;RJ;Rio de Janeiro
30462320;Empresa Comercial 3927;2;2021-10-13;5611201;22554.775352980934;RJ;Rio de Janeiro
34437007;Empresa Comercial 3928;2;2021-10-14;4711302;92280.8113556732;RJ;Duque de Caxias
66895262;Empresa Comercial 3931;2;2021-10-17;4781400;186951.54436427337;RJ;Rio de Janeiro
26448425;Empresa Comercial 3932;2;2021-10-18;5611201;210416.37126156327;RJ;Duque de Caxias
98782879;Empresa Comercial 3933;2;2021-10-19;4781400;48847.74874062697;RJ;Duque de Caxias
57550906;Empresa Comercial 3934;2;2021-10-20;4711302;317757.8353652517;RJ;Rio de Janeiro
91688737;Empresa Comercial 3935;2;2021-10-22;4711302;97378.6042741139;RJ;Rio de Janeiro
90946128;Empresa Comercial 3937;2;2021-10-24;4711302;305834.87918268406;RJ;Rio de Janeiro
73229578;Empresa Comercial 3938;2;2021-10-25;4781400;86146.03249840964;RJ;Duque de Caxias
24749151;Empresa Comercial 3939;2;2021-10-26;5611201;213131.73443479484;RJ;Rio de Janeiro
57984649;Empresa Comercial 3940;2;2021-10-27;5611201;124121.94056880554;RJ;Niterói
66339157;Empresa Comercial 3941;2;2021-10-28;5611201;77158.89835965965;RJ;Rio de Janeiro
75825272;Empresa Comercial 3942;2;2021-10-29;4781400;12700607.283289734;RJ;Duque de Caxias
75755571;Empresa Comercial 3946;2;2021-11-03;5611201;343706.7546830969;RJ;Niterói
69504448;Empresa Comercial 3951;2;2021-11-08;5611201;388041.5447201354;RJ;Duque de Caxias
25762512;Empresa Comercial 3954;2;2021-11-11;4781400;221863.8981016874;RJ;Niterói
58591742;Empresa Comercial 3955;2;2021-11-12;5611201;217564.89954613175;RJ;Rio de Janeiro
74451671;Empresa Comercial 3956;2;2021-11-14;5611201;116865.75607539732;RJ;Duque de Caxias
21918529;Empresa Comercial 3957;2;2021-11-15;4711302;152020.20810085704;RJ;Rio de Janeiro
51701479;Empresa Comercial 3958;2;2021-11-16;4711302;217529.73362186243;RJ;Niterói
29262886;Empresa Comercial 3959;2;2021-11-17;4711302;280853.7371366636;RJ;Duque de Caxias
73327232;Empresa Comercial 3960;2;2021-11-18;5611201;220204.940938818;RJ;Niterói
10537977;Empresa Comercial 3962;2;2021-11-20;4711302;863279.7957975637;RJ;Duque de Caxias
38869116;Empresa Comercial 3964;2;2021-11-22;5611201;8715.340374623402;RJ;Duque de Caxias
87055613;Empresa Comercial 3965;2;2021-11-23;5611201;72557.67083698894;RJ;Niterói
13668280;Empresa Comercial 3966;2;2021-11-25;4711302;25507.547110957705;RJ;Duque de Caxias
98670888;Empresa Comercial 3967;2;2021-11-26;4781400;24421.107911981697;RJ;Rio de Janeiro
43245660;Empresa Comercial 3968;2;2021-11-27;4711302;54595.75146024095;RJ;Rio de Janeiro
83746504;Empresa Comercial 3969;2;2021-11-28;5611201;13227.916038424552;RJ;Rio de Janeiro
16837388;Empresa Comercial 3970;2;2021-11-29;4781400;179959.2604461113;RJ;Rio de Janeiro
48208851;Empresa Comercial 3971;2;2021-11-30;4711302;16530.35604595879;RJ;Niterói
51985331;Empresa Comercial 3972;2;2021-12-01;5611201;39089.59593482598;RJ;Rio de Janeiro
14622580;Empresa Comercial 3973;2;2021-12-02;4711302;19625.339992328933;RJ;Niterói
64920706;Empresa Comercial 3974;2;2021-12-03;4781400;14787.653180305268;RJ;Duque de Caxias
68711614;Empresa Comercial 3975;2;2021-12-04;4781400;51745.33517409445;RJ;Rio de Janeiro
73218224;Empresa Comercial 3976;2;2021-12-05;4781400;132259.40815836267;RJ;Duque de Caxias
45677259;Empresa Comercial 3977;2;2021-12-07;4781400;506519.4849374812;RJ;Duque de Caxias
73588207;Empresa Comercial 3978;2;2021-12-08;4781400;317585.7082494872;RJ;Niterói
51191606;Empresa Comercial 3979;2;2021-12-09;4711302;318041.149397647;RJ;Rio de Janeiro
87566143;Empresa Comercial 3980;2;2021-12-10;4711302;34049.91601951224;RJ;Niterói
33698370;Empresa Comercial 3981;2;2021-12-11;4711302;51163.77805856699;RJ;Rio de Janeiro
69057625;Empresa Comercial 3982;2;2021-12-12;4711302;16920.34482349692;RJ;Duque de Caxias
39142798;Empresa Comercial 3983;2;2021-12-13;5611201;231078.4647186517;RJ;Niterói
38658787;Empresa Comercial 3984;2;2021-12-14;5611201;15855.978058406585;RJ;Rio de Janeiro
77404927;Empresa Comercial 3987;2;2021-12-18;5611201;2342356.6240401915;RJ;Niterói
50179601;Empresa Comercial 3989;2;2021-12-20;4711302;217068.2152731628;RJ;Niterói
78985200;Empresa Comercial 3990;2;2021-12-21;5611201;277044.96685085184;RJ;Duque de Caxias
79996621;Empresa Comercial 3993;2;2021-12-24;4781400;160553.03683129372;RJ;Duque de Caxias
79577529;Empresa Comercial 3994;2;2021-12-25;4711302;443298.975917848;RJ;Rio de Janeiro
16472973;Empresa Comercial 3995;2;2021-12-26;4781400;54554.74169254279;RJ;Duque de Caxias
10692924;Empresa Comercial 3996;2;2021-12-27;5611201;140698.62878517777;RJ;Niterói
26167670;Empresa Comercial 3997;2;2021-12-28;4781400;180741.0161469;RJ;Niterói
79678979;Empresa Comercial 3998;2;2021-12-30;4781400;79868.48099696895;RJ;Niterói
14672412;Empresa Comercial 4000;2;2022-01-01;5611201;590334.3914226408;RJ;Rio de Janeiro
90286597;Empresa Comercial 4002;2;2022-01-03;4711302;79302.06912430146;RJ;Niterói
23059040;Empresa Comercial 4004;2;2022-01-05;4711302;292330.0172741034;RJ;Duque de Caxias
50735911;Empresa Comercial 4005;2;2022-01-06;4711302;160543.68039897556;RJ;Duque de Caxias
97697746;Empresa Comercial 4006;2;2022-01-07;4781400;11870.842027830207;RJ;Rio de Janeiro
30596928;Empresa Comercial 4007;2;2022-01-08;4711302;122188.57208079268;RJ;Rio de Janeiro
68043727;Empresa Comercial 4008;2;2022-01-10;5611201;7617.727777330117;RJ;Rio de Janeiro
91133957;Empresa Comercial 4009;2;2022-01-11;4711302;231123.85861272083;RJ;Niterói
90545599;Empresa Comercial 4010;2;2022-01-12;4781400;64694.26088504856;RJ;Rio de Janeiro
74283282;Empresa Comercial 4011;2;2022-01-13;4711302;100800.9749079561;RJ;Duque de Caxias
44262607;Empresa Comercial 4012;2;2022-01-14;4711302;245427.5283127424;RJ;Duque de Caxias
38840826;Empresa Comercial 4013;2;2022-01-15;4711302;12134.326490739557;RJ;Duque de Caxias
28644522;Empresa Comercial 4014;2;2022-01-16;4781400;30892.793834192635;RJ;Niterói
99775198;Empresa Comercial 4016;2;2022-01-18;5611201;44190.13679847476;RJ;Rio de Janeiro
10125355;Empresa Comercial 4017;2;2022-01-19;4781400;66851.12457006983;RJ;Rio de Janeiro
47776534;Empresa Comercial 4018;2;2022-01-21;4781400;950904.7522539528;RJ;Rio de Janeiro
27393153;Empresa Comercial 4019;2;2022-01-22;4711302;266801.0492632659;RJ;Rio de Janeiro
26796693;Empresa Comercial 4020;2;2022-01-23;5611201;327997.8534697735;RJ;Niterói
80665074;Empresa Comercial 4021;2;2022-01-24;4781400;419823.2192423502;RJ;Duque de Caxias
76277348;Empresa Comercial 4023;2;2022-01-26;4711302;57876.17955703368;RJ;Rio de Janeiro
46041543;Empresa Comercial 4024;2;2022-01-27;4781400;44998.2043342826;RJ;Niterói
12009606;Empresa Comercial 4025;2;2022-01-28;5611201;270896.7188138785;RJ;Duque de Caxias
11559757;Empresa Comercial 4026;2;2022-01-29;5611201;175705.22487764191;RJ;Niterói
49711170;Empresa Comercial 4027;2;2022-01-30;4711302;45411.893467714704;RJ;Duque de Caxias
22856498;Empresa Comercial 4031;2;2022-02-04;5611201;334366.2777767172;RJ;Rio de Janeiro
86321231;Empresa Comercial 4033;2;2022-02-06;5611201;363751.84544216667;RJ;Duque de Caxias
95021707;Empresa Comercial 4037;2;2022-02-10;4711302;362204.8086166627;RJ;Rio de Janeiro
37413629;Empresa Comercial 4038;2;2022-02-11;4781400;13795.852390826954;RJ;Rio de Janeiro
26869252;Empresa Comercial 4040;2;2022-02-14;5611201;102198.95008143366;RJ;Rio de Janeiro
33216267;Empresa Comercial 4042;2;2022-02-16;4711302;158619.6750142027;RJ;Duque de Caxias
69910712;Empresa Comercial 4043;2;2022-02-17;4781400;439271.9077366768;RJ;Niterói
22818331;Empresa Comercial 4044;2;2022-02-18;4781400;22885.90937328642;RJ;Niterói
35139317;Empresa Comercial 4046;2;2022-02-20;4711302;37055.309023154565;RJ;Duque de Caxias
20779706;Empresa Comercial 4047;2;2022-02-21;5611201;341799.7669456721;RJ;Rio de Janeiro
61989536;Empresa Comercial 4048;2;2022-02-22;4711302;506072.583846772;RJ;Duque de Caxias
29363133;Empresa Comercial 4049;2;2022-02-23;5611201;102714.92203279314;RJ;Rio de Janeiro
95711044;Empresa Comercial 4050;2;2022-02-25;4711302;21473.953861011305;RJ;Rio de Janeiro
51279354;Empresa Comercial 4051;2;2022-02-26;4711302;235773.3100705346;RJ;Duque de Caxias
39843907;Empresa Comercial 4054;2;2022-03-01;4711302;332596.9912637132;RJ;Niterói
25512659;Empresa Comercial 4057;2;2022-03-04;4711302;130112.60134029784;RJ;Niterói
75408693;Empresa Comercial 4058;2;2022-03-05;5611201;57969.36534804144;RJ;Duque de Caxias
73293830;Empresa Comercial 4059;2;2022-03-06;4781400;136743.07877417098;RJ;Duque de Caxias
41276622;Empresa Comercial 4060;2;2022-03-08;4781400;91876.99786925162;RJ;Duque de Caxias
59358349;Empresa Comercial 4061;2;2022-03-09;5611201;58971.483683547645;RJ;Niterói
14036405;Empresa Comercial 4064;2;2022-03-12;4711302;38069.8179081182;RJ;Niterói
41579612;Empresa Comercial 4065;2;2022-03-13;4711302;122146.66526024124;RJ;Rio de Janeiro
42740087;Empresa Comercial 4066;2;2022-03-14;5611201;143071.17892363732;RJ;Niterói
26202558;Empresa Comercial 4068;2;2022-03-16;4781400;78697.81903341033;RJ;Rio de Janeiro
46426088;Empresa Comercial 4069;2;2022-03-17;4711302;87027.4485207074;RJ;Niterói
59902136;Empresa Comercial 4070;2;2022-03-18;4711302;274580.72693942656;RJ;Rio de Janeiro
59309063;Empresa Comercial 4071;2;2022-03-20;5611201;102006.19909956888;RJ;Duque de Caxias
31485785;Empresa Comercial 4072;2;2022-03-21;4781400;665620.3733638638;RJ;Niterói
90320156;Empresa Comercial 4074;2;2022-03-23;4711302;162293.83094001983;RJ;Niterói
50249665;Empresa Comercial 4076;2;2022-03-25;5611201;163911.5882663214;RJ;Rio de Janeiro
81015993;Empresa Comercial 4078;2;2022-03-27;4711302;433285.6035456312;RJ;Duque de Caxias
92184132;Empresa Comercial 4081;2;2022-03-31;5611201;133480.584520859;RJ;Rio de Janeiro
83248217;Empresa Comercial 4083;2;2022-04-02;5611201;129454.17510455872;RJ;Duque de Caxias
94538835;Empresa Comercial 4084;2;2022-04-03;4781400;30698.86717266048;RJ;Rio de Janeiro
80775208;Empresa Comercial 4085;2;2022-04-04;4781400;295847.18267154146;RJ;Duque de Caxias
21914970;Empresa Comercial 4087;2;2022-04-06;4711302;94583.30478668358;RJ;Rio de Janeiro
94629168;Empresa Comercial 4088;2;2022-04-07;4781400;54365.19128430405;RJ;Niterói
59573446;Empresa Comercial 4089;2;2022-04-08;4711302;27768.869230933924;RJ;Niterói
71316090;Empresa Comercial 4090;2;2022-04-09;4711302;177690.3675210377;RJ;Niterói
60391426;Empresa Comercial 4091;2;2022-04-10;5611201;61145.52110464368;RJ;Rio de Janeiro
82112225;Empresa Comercial 4093;2;2022-04-13;4781400;171760.3169595892;RJ;Rio de Janeiro
89601871;Empresa Comercial 4095;2;2022-04-15;5611201;127943.39704046868;RJ;Duque de Caxias
34483329;Empresa Comercial 4096;2;2022-04-16;4781400;12028.578495279571;RJ;Duque de Caxias
36678907;Empresa Comercial 4097;2;2022-04-17;4711302;408066.1358258516;RJ;Niterói
88839575;Empresa Comercial 4098;2;2022-04-18;4781400;153304.01150890248;RJ;Rio de Janeiro
19787557;Empresa Comercial 4100;2;2022-04-20;5611201;120619.74410760164;RJ;Niterói
72188838;Empresa Comercial 4104;2;2022-04-25;4781400;222001.9791180986;RJ;Duque de Caxias
78120794;Empresa Comercial 4105;2;2022-04-26;4711302;231109.58422398733;RJ;Niterói
66193692;Empresa Comercial 4106;2;2022-04-27;4711302;225524.22986071423;RJ;Niterói
69799781;Empresa Comercial 4108;2;2022-04-29;5611201;560742.0427988376;RJ;Niterói
35057299;Empresa Comercial 4109;2;2022-04-30;5611201;805313.2117118415;RJ;Duque de Caxias
78894682;Empresa Comercial 4110;2;2022-05-01;5611201;16790.890761908755;RJ;Duque de Caxias
45637395;Empresa Comercial 4111;2;2022-05-02;4781400;418380.79903701047;RJ;Rio de Janeiro
98142226;Empresa Comercial 4113;2;2022-05-05;4781400;180331.43455904644;RJ;Duque de Caxias
84741149;Empresa Comercial 4114;2;2022-05-06;4781400;66898.59365989073;RJ;Duque de Caxias
81433524;Empresa Comercial 4115;2;2022-05-07;4781400;520155.6954212345;RJ;Niterói
74899873;Empresa Comercial 4116;2;2022-05-08;4711302;21054.93003929095;RJ;Rio de Janeiro
14982042;Empresa Comercial 4119;2;2022-05-11;5611201;64183.99465098189;RJ;Rio de Janeiro
94938505;Empresa Comercial 4120;2;2022-05-12;5611201;160571.42324197717;RJ;Duque de Caxias
66635464;Empresa Comercial 4121;2;2022-05-13;5611201;26071.4453606683;RJ;Niterói
11749736;Empresa Comercial 4125;2;2022-05-18;4781400;299934.87907590606;RJ;Duque de Caxias
86586435;Empresa Comercial 4128;2;2022-05-21;5611201;114175.81153569766;RJ;Niterói
49658560;Empresa Comercial 4129;2;2022-05-22;4711302;12020.762187692402;RJ;Duque de Caxias
59756120;Empresa Comercial 4131;2;2022-05-24;5611201;28285.09523368101;RJ;Niterói
89491892;Empresa Comercial 4132;2;2022-05-25;5611201;354976.81008917734;RJ;Duque de Caxias
41079502;Empresa Comercial 4133;2;2022-05-27;5611201;18092.439314893272;RJ;Duque de Caxias
86386965;Empresa Comercial 4134;2;2022-05-28;4711302;264423.310365522;RJ;Rio de Janeiro
16687666;Empresa Comercial 4135;2;2022-05-29;5611201;29724.56794779281;RJ;Duque de Caxias
44333231;Empresa Comercial 4136;2;2022-05-30;4711302;10831.64759916193;RJ;Duque de Caxias
68581601;Empresa Comercial 4140;2;2022-06-03;4711302;126480.88838971732;RJ;Rio de Janeiro
92630636;Empresa Comercial 4141;2;2022-06-04;5611201;22279.20534379367;RJ;Rio de Janeiro
18167707;Empresa Comercial 4142;2;2022-06-05;4781400;408524.3372435139;RJ;Niterói
20679744;Empresa Comercial 4143;2;2022-06-06;4781400;95308.0202078374;RJ;Niterói
76120560;Empresa Comercial 4144;2;2022-06-08;4711302;203891.28214767927;RJ;Rio de Janeiro
97729219;Empresa Comercial 4146;2;2022-06-10;4781400;144088.14502341187;RJ;Rio de Janeiro
23321008;Empresa Comercial 4147;2;2022-06-11;4781400;59096.763401300654;RJ;Duque de Caxias
56128264;Empresa Comercial 4148;2;2022-06-12;5611201;38539.10491550886;RJ;Rio de Janeiro
64779043;Empresa Comercial 4149;2;2022-06-13;5611201;122319.7784170261;RJ;Duque de Caxias
17446153;Empresa Comercial 4152;2;2022-06-16;4781400;8623543.156147912;RJ;Rio de Janeiro
39961288;Empresa Comercial 4153;2;2022-06-17;4781400;180922.7922849361;RJ;Rio de Janeiro
14469353;Empresa Comercial 4154;2;2022-06-19;4711302;12051.171859742924;RJ;Niterói
79623583;Empresa Comercial 4156;2;2022-06-21;4711302;84594.19796705703;RJ;Niterói
45463343;Empresa Comercial 4157;2;2022-06-22;5611201;20286.996476444867;RJ;Niterói
47557413;Empresa Comercial 4158;2;2022-06-23;4781400;45358.661390395646;RJ;Rio de Janeiro
44974352;Empresa Comercial 4159;2;2022-06-24;4781400;12953.449559598734;RJ;Duque de Caxias
45733873;Empresa Comercial 4160;2;2022-06-25;4781400;842584.1930336985;RJ;Niterói
72468785;Empresa Comercial 4161;2;2022-06-26;5611201;205087.8535456372;RJ;Niterói
74669427;Empresa Comercial 4162;2;2022-06-27;5611201;18726.885800988784;RJ;Duque de Caxias
45642494;Empresa Comercial 4163;2;2022-06-28;4781400;8068.581331078506;RJ;Rio de Janeiro
47416206;Empresa Comercial 4165;2;2022-07-01;5611201;91756.54601959216;RJ;Rio de Janeiro
30411011;Empresa Comercial 4166;2;2022-07-02;4781400;236826.3726353507;RJ;Rio de Janeiro
13800986;Empresa Comercial 4169;2;2022-07-05;4711302;36073.6309774402;RJ;Rio de Janeiro
48887321;Empresa Comercial 4170;2;2022-07-06;4781400;233622.60292270203;RJ;Niterói
54761947;Empresa Comercial 4171;2;2022-07-07;4711302;472894.4311814802;RJ;Rio de Janeiro
64495608;Empresa Comercial 4174;2;2022-07-10;4781400;66754.47885202331;RJ;Niterói
71957160;Empresa Comercial 4175;2;2022-07-12;4781400;77075.4297936292;RJ;Duque de Caxias
67413553;Empresa Comercial 4176;2;2022-07-13;4711302;204008.3780742028;RJ;Duque de Caxias
80972908;Empresa Comercial 4177;2;2022-07-14;5611201;399187.2521160694;RJ;Niterói
60553200;Empresa Comercial 4178;2;2022-07-15;5611201;153728.2873373761;RJ;Rio de Janeiro
35209588;Empresa Comercial 4179;2;2022-07-16;5611201;238988.56476438063;RJ;Niterói
20608790;Empresa Comercial 4180;2;2022-07-17;4711302;33245.21322466637;RJ;Niterói
90610414;Empresa Comercial 4181;2;2022-07-18;4711302;40730.79118333479;RJ;Rio de Janeiro
95784031;Empresa Comercial 4182;2;2022-07-19;4781400;118904.16544649996;RJ;Duque de Caxias
32640051;Empresa Comercial 4183;2;2022-07-20;5611201;34138.6308119594;RJ;Niterói
69036718;Empresa Comercial 4184;2;2022-07-21;4711302;156176.66288702138;RJ;Duque de Caxias
62488928;Empresa Comercial 4185;2;2022-07-23;5611201;56723.21811333331;RJ;Duque de Caxias
99362500;Empresa Comercial 4187;2;2022-07-25;4781400;252625.21911800388;RJ;Niterói
31123873;Empresa Comercial 4189;2;2022-07-27;4711302;34916.00105072591;RJ;Rio de Janeiro
89549361;Empresa Comercial 4192;2;2022-07-30;4711302;151163.82928087423;RJ;Rio de Janeiro
65756089;Empresa Comercial 4194;2;2022-08-01;5611201;7616.789501849834;RJ;Duque de Caxias
81389514;Empresa Comercial 4196;2;2022-08-04;4781400;37683.07235145173;RJ;Duque de Caxias
14523535;Empresa Comercial 4197;2;2022-08-05;5611201;256538.08019272253;RJ;Niterói
90097617;Empresa Comercial 4198;2;2022-08-06;4781400;284461.5779460358;RJ;Niterói
98196598;Empresa Comercial 4200;2;2022-08-08;5611201;64099.740460821085;RJ;Duque de Caxias
52796369;Empresa Comercial 4201;2;2022-08-09;4711302;45426.61973686566;RJ;Niterói
45580542;Empresa Comercial 4202;2;2022-08-10;4781400;363520.0241854038;RJ;Niterói
55027602;Empresa Comercial 4203;2;2022-08-11;5611201;109768.99063078844;RJ;Rio de Janeiro
65851596;Empresa Comercial 4205;2;2022-08-13;5611201;85545.17769786585;RJ;Niterói
91216090;Empresa Comercial 4211;2;2022-08-20;5611201;57120.74671355832;RJ;Niterói
54005127;Empresa Comercial 4212;2;2022-08-21;5611201;29262.90411428;RJ;Niterói
72348360;Empresa Comercial 4215;2;2022-08-24;5611201;153605.40872633405;RJ;Niterói
90975216;Empresa Comercial 4219;2;2022-08-29;4781400;37297.8754445675;RJ;Rio de Janeiro
97385781;Empresa Comercial 4221;2;2022-08-31;4711302;89239.12339115565;RJ;Duque de Caxias
79036580;Empresa Comercial 4222;2;2022-09-01;4781400;200866.29515382453;RJ;Rio de Janeiro
26140113;Empresa Comercial 4224;2;2022-09-03;4781400;140394.55628368663;RJ;Rio de Janeiro
36358327;Empresa Comercial 4225;2;2022-09-04;4781400;327940.30371443386;RJ;Duque de Caxias
36299578;Empresa Comercial 4226;2;2022-09-05;5611201;367325.6823697612;RJ;Niterói
82350548;Empresa Comercial 4227;2;2022-09-07;4781400;483341.51310530026;RJ;Rio de Janeiro
65638138;Empresa Comercial 4230;2;2022-09-10;5611201;45089.95908125127;RJ;Rio de Janeiro
26215665;Empresa Comercial 4233;2;2022-09-13;4711302;189057.74115349216;RJ;Rio de Janeiro
21756878;Empresa Comercial 4235;2;2022-09-15;4781400;36041.69693035708;RJ;Niterói
16469723;Empresa Comercial 4236;2;2022-09-16;5611201;156979.552580209;RJ;Rio de Janeiro
66434193;Empresa Comercial 4237;2;2022-09-17;5611201;210834.90917095743;RJ;Duque de Caxias
62584289;Empresa Comercial 4238;2;2022-09-19;4781400;398861.84254841175;RJ;Rio de Janeiro
