cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio;arrecadacao_media_setor;capital_medio_setor;feature_desvio_capital;feature_idade_anos;score_risco_fiscal;classificacao_risco
53860083;Empresa Comercial 3365;2;2020-02-05;4781400;32869.577455324616;RJ;Rio de Janeiro;80000;150000;0.2191305163688307;6.360027378507871;3.8904894344081065;Baixo
89594423;Empresa Comercial 1125;2;2013-05-17;4781400;88504.80493890804;RJ;Rio de Janeiro;80000;150000;0.5900320329260536;13.08145106091718;3.889167861848619;Baixo
38098059;Empresa Comercial 3331;2;2019-12-30;4711302;146793.92730468936;RJ;Rio de Janeiro;500000;2000000;0.0733969636523446;6.461327857631759;3.887957241587414;Baixo
99097673;Empresa Comercial 1145;2;2013-06-08;5611201;45168.03369605029;RJ;Niterói;45000;90000;0.5018670410672255;13.021218343600276;3.887079793199766;Baixo
82294637;Empresa Comercial 2251;2;2016-10-02;4711302;29438.888563676144;RJ;Rio de Janeiro;500000;2000000;0.014719444281838;9.702943189596168;3.8843199822701457;Baixo
93149786;Empresa Comercial 1933;2;2015-10-20;4781400;14981.059896294251;RJ;Niterói;80000;150000;0.0998737326419616;10.655715263518138;3.8827143065752523;Baixo
86176890;Empresa Comercial 1292;2;2013-11-16;5611201;35715.454394340064;RJ;Duque de Caxias;45000;90000;0.396838382159334;12.580424366872004;3.8823561489978786;Baixo
85902244;Empresa Comercial 2009;2;2016-01-11;4711302;234168.07829939167;RJ;Duque de Caxias;500000;2000000;0.1170840391496958;10.428473648186174;3.87922254222125;Baixo
62959636;Empresa Comercial 2319;2;2016-12-16;4781400;147419.75431409705;RJ;Rio de Janeiro;80000;150000;0.9827983620939804;9.49760438056126;3.878452119782194;Baixo
80379073;Empresa Comercial 2200;2;2016-08-07;4711302;216510.7119193228;RJ;Niterói;500000;2000000;0.1082553559596614;9.856262833675563;3.8777763241499397;Baixo
10285711;Empresa Comercial 2986;2;2018-12-17;4711302;100200.58599955896;RJ;Duque de Caxias;500000;2000000;0.0501002929997794;7.496235455167693;3.8751251283381527;Baixo
83581516;Empresa Comercial 3644;2;2020-12-07;4711302;88831.6375942477;RJ;Rio de Janeiro;500000;2000000;0.0444158187971238;5.522245037645448;3.8740854543387715;Baixo
39009512;Empresa Comercial 2437;2;2017-04-24;5611201;14278.002965167285;RJ;Rio de Janeiro;45000;90000;0.1586444773907476;9.14442162902122;3.8735023797507706;Baixo
55961405;Empresa Comercial 2440;2;2017-04-27;4711302;29583.031151156378;RJ;Duque de Caxias;500000;2000000;0.0147915155755781;9.13620807665982;3.8734430440184098;Baixo
69488206;Empresa Comercial 1423;2;2014-04-09;5611201;49627.94306406205;RJ;Rio de Janeiro;45000;90000;0.5514215896006894;12.186173853524982;3.869993597042465;Baixo
92418648;Empresa Comercial 2466;2;2017-05-26;5611201;14596.163157497656;RJ;Duque de Caxias;45000;90000;0.1621795906388628;9.05681040383299;3.866860985226195;Baixo
50539152;Empresa Comercial 1300;2;2013-11-25;5611201;34149.46986423916;RJ;Rio de Janeiro;45000;90000;0.3794385540471017;12.555783709787816;3.8633097544321204;Baixo
83007749;Empresa Comercial 2854;2;2018-07-25;5611201;58636.716017632505;RJ;Niterói;45000;90000;0.6515190668625834;7.893223819301848;3.859580293035092;Baixo
76088429;Empresa Comercial 2288;2;2016-11-12;4711302;29225.28899617563;RJ;Rio de Janeiro;500000;2000000;0.0146126444980878;9.59069130732375;3.847423514701953;Baixo
21476429;Empresa Comercial 2225;2;2016-09-04;4711302;29085.03962775828;RJ;Niterói;500000;2000000;0.0145425198138791;9.779603011635864;3.8386360535092257;Baixo
60279504;Empresa Comercial 3167;2;2019-07-03;4711302;132935.45522634086;RJ;Rio de Janeiro;500000;2000000;0.0664677276131704;6.954140999315538;3.8360786788623202;Baixo
83976082;Empresa Comercial 1313;2;2013-12-09;4781400;35525.04180883595;RJ;Rio de Janeiro;80000;150000;0.2368336120589063;12.517453798767969;3.8308654896535566;Baixo
32922481;Empresa Comercial 1575;2;2014-09-22;4711302;31876.1675935;RJ;Niterói;500000;2000000;0.0159380837967499;11.731690622861054;3.830861477571912;Baixo
76134855;Empresa Comercial 2925;2;2018-10-11;4781400;52697.39578806068;RJ;Rio de Janeiro;80000;150000;0.3513159719204045;7.679671457905544;3.826453532444607;Baixo
64481924;Empresa Comercial 799;2;2012-05-25;4711302;75510.31228254312;RJ;Duque de Caxias;500000;2000000;0.0377551561412715;14.05886379192334;3.8242558693905804;Baixo
50824950;Empresa Comercial 2439;2;2017-04-26;4711302;228124.00348647943;RJ;Rio de Janeiro;500000;2000000;0.1140620017432397;9.138945927446954;3.822417799014588;Baixo
42005216;Empresa Comercial 2777;2;2018-05-02;5611201;77758.82555305376;RJ;Niterói;45000;90000;0.8639869505894862;8.123203285420944;3.822211708482537;Baixo
38348817;Empresa Comercial 1362;2;2014-02-01;4781400;22851.548912092927;RJ;Rio de Janeiro;80000;150000;0.1523436594139528;12.369609856262834;3.8137691116116312;Baixo
30885050;Empresa Comercial 3097;2;2019-04-17;5611201;55093.96326172934;RJ;Niterói;45000;90000;0.6121551473525482;7.1649555099247095;3.8059721152602477;Baixo
11308507;Empresa Comercial 1736;2;2015-03-18;4781400;27080.28771950908;RJ;Duque de Caxias;80000;150000;0.1805352514633938;11.247091033538672;3.801413733449577;Baixo
62158173;Empresa Comercial 3396;2;2020-03-10;4781400;36733.38228092452;RJ;Rio de Janeiro;80000;150000;0.2448892152061634;6.26694045174538;3.797165036271155;Baixo
20760888;Empresa Comercial 1402;2;2014-03-17;4781400;19883.08577401901;RJ;Duque de Caxias;80000;150000;0.1325539051601267;12.24914442162902;3.794881641337877;Baixo
33468625;Empresa Comercial 1358;2;2014-01-28;4711302;33305.956800500186;RJ;Rio de Janeiro;500000;2000000;0.01665297840025;12.380561259411362;3.792850754309085;Baixo
58665285;Empresa Comercial 1432;2;2014-04-19;5611201;54701.7052447472;RJ;Duque de Caxias;45000;90000;0.6077967249416356;12.158795345653662;3.785756520557937;Baixo
96743361;Empresa Comercial 3445;2;2020-05-03;4711302;85623.93373496782;RJ;Rio de Janeiro;500000;2000000;0.0428119668674839;6.119096509240246;3.784666797577829;Baixo
29413938;Empresa Comercial 2942;2;2018-10-29;4711302;100754.24650226886;RJ;Niterói;500000;2000000;0.0503771232511344;7.630390143737166;3.7816306327089433;Baixo
42482294;Empresa Comercial 2021;2;2016-01-24;5611201;69970.47752975949;RJ;Niterói;45000;90000;0.777449750330661;10.392881587953456;3.7803667867131407;Baixo
34444321;Empresa Comercial 1167;2;2013-07-02;4711302;170500.1707364823;RJ;Duque de Caxias;500000;2000000;0.0852500853682411;12.955509924709103;3.776232509323618;Baixo
25170521;Empresa Comercial 1373;2;2014-02-13;4781400;45171.8313934548;RJ;Niterói;80000;150000;0.301145542623032;12.336755646817249;3.773641612988443;Baixo
92716910;Empresa Comercial 820;2;2012-06-17;4711302;108918.76388401537;RJ;Duque de Caxias;500000;2000000;0.0544593819420076;13.9958932238193;3.772599157589329;Baixo
64148094;Empresa Comercial 1194;2;2013-08-01;5611201;45065.44130256877;RJ;Niterói;45000;90000;0.5007271255840974;12.87337440109514;3.771988419767136;Baixo
75174203;Empresa Comercial 1188;2;2013-07-25;5611201;45245.76388110923;RJ;Rio de Janeiro;45000;90000;0.5027307097901026;12.892539356605065;3.771988419767136;Baixo
92822506;Empresa Comercial 1265;2;2013-10-18;4781400;49641.92902412212;RJ;Rio de Janeiro;80000;150000;0.3309461934941474;12.659822039698836;3.768994115160673;Baixo
32674714;Empresa Comercial 1038;2;2013-02-11;4781400;84643.96427429763;RJ;Duque de Caxias;80000;150000;0.5642930951619842;13.34154688569473;3.7661907158780483;Baixo
57189674;Empresa Comercial 2507;2;2017-07-10;5611201;18984.512287405087;RJ;Rio de Janeiro;45000;90000;0.210939025415612;8.933607118412047;3.762972505403561;Baixo
61831782;Empresa Comercial 3310;2;2019-12-07;5611201;48266.6126908262;RJ;Duque de Caxias;45000;90000;0.5362956965647355;6.524298425735798;3.760208829132916;Baixo
51892167;Empresa Comercial 1495;2;2014-06-27;4781400;45187.56141251275;RJ;Rio de Janeiro;80000;150000;0.3012504094167516;11.969883641341546;3.7586820882601013;Baixo
31614133;Empresa Comercial 3386;2;2020-02-28;5611201;40659.05653972659;RJ;Duque de Caxias;45000;90000;0.451767294885851;6.297056810403833;3.7527077207338277;Baixo
60066487;Empresa Comercial 821;2;2012-06-18;4711302;78547.19747858381;RJ;Niterói;500000;2000000;0.0392735987392919;13.99315537303217;3.752056600136544;Baixo
34859871;Empresa Comercial 1551;2;2014-08-27;4711302;195515.05370337525;RJ;Rio de Janeiro;500000;2000000;0.0977575268516876;11.80287474332649;3.7430480811221245;Baixo
97093473;Empresa Comercial 1450;2;2014-05-08;4711302;175231.9713111108;RJ;Niterói;500000;2000000;0.0876159856555554;12.106776180698152;3.7371674122634646;Baixo
50071048;Empresa Comercial 2065;2;2016-03-12;4781400;22014.91830611607;RJ;Rio de Janeiro;80000;150000;0.1467661220407738;10.261464750171116;3.731380969752851;Baixo
39012949;Empresa Comercial 2863;2;2018-08-04;4711302;145592.31306373552;RJ;Niterói;500000;2000000;0.0727961565318677;7.865845311430527;3.73087944941326;Baixo
99957925;Empresa Comercial 2422;2;2017-04-08;5611201;100619.45538690164;RJ;Niterói;45000;90000;1.1179939487433517;9.188227241615332;3.7300999935382495;Baixo
15290717;Empresa Comercial 1657;2;2014-12-21;5611201;47932.149555493655;RJ;Rio de Janeiro;45000;90000;0.532579439505485;11.485284052019164;3.718704302463205;Baixo
18589747;Empresa Comercial 2407;2;2017-03-22;4781400;12657.240227955508;RJ;Rio de Janeiro;80000;150000;0.0843816015197033;9.234770704996578;3.71402206600312;Baixo
19426807;Empresa Comercial 2326;2;2016-12-23;4781400;120938.8228423955;RJ;Duque de Caxias;80000;150000;0.8062588189493033;9.478439425051334;3.71252224356593;Baixo
47264820;Empresa Comercial 2547;2;2017-08-23;4711302;217784.0467340204;RJ;Duque de Caxias;500000;2000000;0.1088920233670102;8.813141683778234;3.7089973381664643;Baixo
87462428;Empresa Comercial 1141;2;2013-06-04;5611201;45560.40594649309;RJ;Niterói;45000;90000;0.5062267327388121;13.032169746748805;3.7077025507343264;Baixo
70186000;Empresa Comercial 2909;2;2018-09-23;5611201;35791.904940434106;RJ;Niterói;45000;90000;0.39768783267149;7.728952772073922;3.705212584248041;Baixo
25148530;Empresa Comercial 3292;2;2019-11-17;5611201;48501.61010863369;RJ;Rio de Janeiro;45000;90000;0.5389067789848188;6.579055441478439;3.70345870683928;Baixo
82613245;Empresa Comercial 2845;2;2018-07-15;4781400;104646.90633082224;RJ;Niterói;80000;150000;0.6976460422054815;7.920602327173169;3.6912209862479117;Baixo
28463212;Empresa Comercial 2330;2;2016-12-28;4711302;225047.03653896245;RJ;Duque de Caxias;500000;2000000;0.1125235182694812;9.464750171115677;3.687091886331084;Baixo
15337355;Empresa Comercial 3170;2;2019-07-06;4711302;58064.18514283229;RJ;Duque de Caxias;500000;2000000;0.0290320925714161;6.945927446954141;3.68122562220915;Baixo
17667857;Empresa Comercial 2082;2;2016-03-31;4781400;137415.38909255317;RJ;Rio de Janeiro;80000;150000;0.9161025939503544;10.209445585215606;3.6733465578028257;Baixo
20091985;Empresa Comercial 2234;2;2016-09-14;4711302;29803.192534163456;RJ;Rio de Janeiro;500000;2000000;0.0149015962670817;9.752224503764545;3.6714538512141126;Baixo
47375319;Empresa Comercial 3243;2;2019-09-24;4781400;100132.252093254;RJ;Niterói;80000;150000;0.66754834728836;6.7268993839835725;3.6706702766313826;Baixo
55759166;Empresa Comercial 3419;2;2020-04-04;4711302;98871.98771745183;RJ;Niterói;500000;2000000;0.0494359938587259;6.198494182067077;3.668949126048815;Baixo
97994960;Empresa Comercial 1211;2;2013-08-20;4711302;121815.65905138638;RJ;Rio de Janeiro;500000;2000000;0.0609078295256931;12.821355236139633;3.6687905525591535;Baixo
69230626;Empresa Comercial 3171;2;2019-07-07;5611201;35243.47970828104;RJ;Duque de Caxias;45000;90000;0.3915942189809004;6.9431895961670085;3.6634872837297605;Baixo
76374125;Empresa Comercial 1228;2;2013-09-07;4781400;93962.65304841594;RJ;Rio de Janeiro;80000;150000;0.6264176869894397;12.772073921971252;3.663244581307601;Baixo
88846396;Empresa Comercial 3116;2;2019-05-08;4711302;120021.76716421563;RJ;Niterói;500000;2000000;0.0600108835821078;7.107460643394935;3.656770783240604;Baixo
16193956;Empresa Comercial 1200;2;2013-08-07;5611201;42256.57247097532;RJ;Niterói;45000;90000;0.4695174718997257;12.856947296372349;3.6567618043383043;Baixo
89908991;Empresa Comercial 1217;2;2013-08-26;4711302;35972.081568260095;RJ;Duque de Caxias;500000;2000000;0.01798604078413;12.80492813141684;3.639617616936419;Baixo
34455289;Empresa Comercial 1718;2;2015-02-26;4711302;33748.64820576506;RJ;Duque de Caxias;500000;2000000;0.0168743241028825;11.301848049281316;3.6385074845737164;Baixo
32015777;Empresa Comercial 1924;2;2015-10-10;4711302;29247.642472608743;RJ;Duque de Caxias;500000;2000000;0.0146238212363043;10.683093771389458;3.631966269495146;Baixo
69576882;Empresa Comercial 3156;2;2019-06-21;4711302;114165.3665047588;RJ;Niterói;500000;2000000;0.0570826832523794;6.9869952087611225;3.62705749788107;Baixo
50739629;Empresa Comercial 1396;2;2014-03-10;5611201;32484.425922613045;RJ;Duque de Caxias;45000;90000;0.3609380658068116;12.268309377138946;3.6228845801205667;Baixo
23839094;Empresa Comercial 1153;2;2013-06-17;4711302;135397.1502924431;RJ;Duque de Caxias;500000;2000000;0.0676985751462215;12.996577686516083;3.620586898525402;Baixo
50907604;Empresa Comercial 2732;2;2018-03-13;4711302;181862.93524933883;RJ;Duque de Caxias;500000;2000000;0.0909314676246694;8.260095824777549;3.6189918462785187;Baixo
33656190;Empresa Comercial 1158;2;2013-06-22;5611201;57110.26326617012;RJ;Duque de Caxias;45000;90000;0.6345584807352236;12.982888432580424;3.617379353060979;Baixo
53420892;Empresa Comercial 2570;2;2017-09-17;4781400;120983.1757237991;RJ;Niterói;80000;150000;0.8065545048253273;8.744695414099931;3.6078627736131463;Baixo
64432684;Empresa Comercial 2568;2;2017-09-15;4781400;120061.578510061;RJ;Rio de Janeiro;80000;150000;0.8004105234004066;8.750171115674195;3.6078627736131463;Baixo
53144878;Empresa Comercial 3131;2;2019-05-25;4781400;28956.10681098793;RJ;Niterói;80000;150000;0.1930407120732528;7.060917180013689;3.6043012003380004;Baixo
79071029;Empresa Comercial 1175;2;2013-07-11;5611201;32569.080542261818;RJ;Duque de Caxias;45000;90000;0.3618786726917979;12.930869267624914;3.6020308179610994;Baixo
54324346;Empresa Comercial 2931;2;2018-10-17;4781400;59404.92645868848;RJ;Duque de Caxias;80000;150000;0.3960328430579232;7.663244353182751;3.5965912900915997;Baixo
62005527;Empresa Comercial 2398;2;2017-03-12;5611201;16192.275050273018;RJ;Duque de Caxias;45000;90000;0.1799141672252557;9.262149212867898;3.596199308991088;Baixo
64856856;Empresa Comercial 1656;2;2014-12-20;5611201;53631.51359077209;RJ;Rio de Janeiro;45000;90000;0.5959057065641343;11.488021902806295;3.588882433980467;Baixo
49722995;Empresa Comercial 2907;2;2018-09-21;4711302;129058.97881900244;RJ;Duque de Caxias;500000;2000000;0.0645294894095012;7.734428473648186;3.566125837998857;Baixo
32992356;Empresa Comercial 1328;2;2013-12-26;4711302;180673.1874573662;RJ;Niterói;500000;2000000;0.0903365937286831;12.47091033538672;3.556945818682833;Baixo
92096675;Empresa Comercial 2656;2;2017-12-20;4781400;38200.35363506728;RJ;Niterói;80000;150000;0.2546690242337818;8.487337440109513;3.5546235981468888;Baixo
96357458;Empresa Comercial 3061;2;2019-03-09;4781400;47646.70983425156;RJ;Niterói;80000;150000;0.3176447322283437;7.271731690622861;3.5537336859385205;Baixo
47944452;Empresa Comercial 1059;2;2013-03-06;4711302;46454.79800979273;RJ;Rio de Janeiro;500000;2000000;0.0232273990048963;13.27857631759069;3.5516885366647655;Baixo
54786626;Empresa Comercial 2434;2;2017-04-21;5611201;95260.06616864016;RJ;Duque de Caxias;45000;90000;1.0584451796515573;9.152635181382614;3.5472197728975807;Baixo
90218637;Empresa Comercial 1221;2;2013-08-30;5611201;38031.13877955496;RJ;Niterói;45000;90000;0.4225682086617218;12.793976728268309;3.539374316531485;Baixo
15028035;Empresa Comercial 2681;2;2018-01-16;5611201;51213.12866380785;RJ;Duque de Caxias;45000;90000;0.5690347629311984;8.413415468856947;3.5374694380631455;Baixo
54903073;Empresa Comercial 3278;2;2019-11-02;4711302;105276.2547993231;RJ;Niterói;500000;2000000;0.0526381273996615;6.620123203285421;3.5290531576215978;Baixo
74770179;Empresa Comercial 969;2;2012-11-27;4711302;72329.18562347487;RJ;Duque de Caxias;500000;2000000;0.0361645928117374;13.54962354551677;3.5270651335350234;Baixo
91718171;Empresa Comercial 1774;2;2015-04-28;4781400;97446.3217527046;RJ;Niterói;80000;150000;0.6496421450180307;11.134839151266256;3.5230606990573565;Baixo
84042970;Empresa Comercial 2918;2;2018-10-03;4711302;99821.06294161126;RJ;Niterói;500000;2000000;0.0499105314708056;7.701574264202601;3.5206676947506343;Baixo
87198715;Empresa Comercial 3206;2;2019-08-15;4781400;102752.65966777576;RJ;Duque de Caxias;80000;150000;0.6850177311185051;6.836413415468857;3.512135893014112;Baixo
46089369;Empresa Comercial 1603;2;2014-10-23;5611201;43517.59438024028;RJ;Rio de Janeiro;45000;90000;0.4835288264471142;11.64681724845996;3.5013820685477537;Baixo
73876263;Empresa Comercial 3107;2;2019-04-28;4781400;90394.42729518024;RJ;Rio de Janeiro;80000;150000;0.6026295153012016;7.134839151266256;3.4971736088215133;Baixo
96278999;Empresa Comercial 3094;2;2019-04-14;4711302;125371.41010093974;RJ;Duque de Caxias;500000;2000000;0.0626857050504698;7.173169062286106;3.4958327291700786;Baixo
45490172;Empresa Comercial 1593;2;2014-10-12;5611201;56576.16845351283;RJ;Rio de Janeiro;45000;90000;0.6286240939279203;11.676933607118412;3.494586638328434;Baixo
33215061;Empresa Comercial 1381;2;2014-02-22;4781400;19466.38253100192;RJ;Rio de Janeiro;80000;150000;0.1297758835400128;12.31211498973306;3.4882494176649126;Baixo
39188752;Empresa Comercial 3314;2;2019-12-11;4781400;60659.95498792759;RJ;Duque de Caxias;80000;150000;0.4043996999195172;6.513347022587269;3.482424123362693;Baixo
55844569;Empresa Comercial 2042;2;2016-02-16;4781400;14369.46245110661;RJ;Rio de Janeiro;80000;150000;0.0957964163407107;10.32991101984942;3.480533375816075;Baixo
81009243;Empresa Comercial 3120;2;2019-05-12;4711302;121292.42878256732;RJ;Duque de Caxias;500000;2000000;0.0606462143912836;7.096509240246407;3.4802314790537636;Baixo
88021860;Empresa Comercial 1308;2;2013-12-04;4781400;100354.12502240654;RJ;Duque de Caxias;80000;150000;0.669027500149377;12.531143052703628;3.4652997973571797;Baixo
70344167;Empresa Comercial 1726;2;2015-03-07;4781400;47588.32139719041;RJ;Rio de Janeiro;80000;150000;0.3172554759812694;11.277207392197123;3.4627426096616176;Baixo
76907755;Empresa Comercial 3108;2;2019-04-29;4711302;36974.43595848073;RJ;Duque de Caxias;500000;2000000;0.0184872179792403;7.132101300479124;3.4579636194325247;Baixo
37950196;Empresa Comercial 1797;2;2015-05-24;5611201;56834.14081478666;RJ;Niterói;45000;90000;0.6314904534976296;11.063655030800822;3.450863991416675;Baixo
49816537;Empresa Comercial 1075;2;2013-03-24;4711302;118931.46911227578;RJ;Duque de Caxias;500000;2000000;0.0594657345561378;13.229295003422314;3.4444698031486642;Baixo
92649491;Empresa Comercial 1785;2;2015-05-11;4781400;104715.54147182424;RJ;Duque de Caxias;80000;150000;0.6981036098121616;11.099247091033538;3.4435489444247236;Baixo
18815995;Empresa Comercial 2297;2;2016-11-22;4781400;18724.016011098865;RJ;Rio de Janeiro;80000;150000;0.1248267734073257;9.56331279945243;3.443438938757404;Baixo
80337892;Empresa Comercial 1475;2;2014-06-05;4781400;28538.9312952956;RJ;Duque de Caxias;80000;150000;0.1902595419686373;12.030116358658454;3.4392806499367157;Baixo
96621344;Empresa Comercial 1385;2;2014-02-26;4711302;182955.3023469408;RJ;Niterói;500000;2000000;0.0914776511734704;12.301163586584533;3.4328921943375;Baixo
52019117;Empresa Comercial 1046;2;2013-02-20;4711302;54656.44289489144;RJ;Niterói;500000;2000000;0.0273282214474457;13.316906228610542;3.431620665381252;Baixo
94605487;Empresa Comercial 3202;2;2019-08-10;4711302;41990.32129192894;RJ;Niterói;500000;2000000;0.0209951606459644;6.850102669404517;3.42882540364865;Baixo
64952704;Empresa Comercial 1134;2;2013-05-27;4781400;52303.03427537844;RJ;Niterói;80000;150000;0.3486868951691896;13.05407255304586;3.428040640179253;Baixo
92450685;Empresa Comercial 2624;2;2017-11-15;5611201;68112.15792866418;RJ;Duque de Caxias;45000;90000;0.7568017547629353;8.583162217659138;3.4266340220213687;Baixo
55148268;Empresa Comercial 3272;2;2019-10-26;4781400;95021.711606175;RJ;Niterói;80000;150000;0.6334780773745;6.639288158795345;3.4260637123050053;Baixo
63423843;Empresa Comercial 1800;2;2015-05-27;4711302;183875.3377007657;RJ;Duque de Caxias;500000;2000000;0.0919376688503828;11.055441478439423;3.421253031498006;Baixo
72396414;Empresa Comercial 3359;2;2020-01-29;4781400;37380.89679502143;RJ;Rio de Janeiro;80000;150000;0.2492059786334761;6.379192334017796;3.4143448489373673;Baixo
19091044;Empresa Comercial 2334;2;2017-01-01;4781400;18863.055738555013;RJ;Rio de Janeiro;80000;150000;0.1257537049237;9.453798767967143;3.413415444260681;Baixo
48400142;Empresa Comercial 1720;2;2015-02-28;4781400;49005.21160026033;RJ;Niterói;80000;150000;0.3267014106684022;11.29637234770705;3.4043103785683204;Baixo
11649729;Empresa Comercial 2534;2;2017-08-08;4781400;24147.848220497355;RJ;Niterói;80000;150000;0.1609856548033157;8.854209445585216;3.401106357516015;Baixo
33255666;Empresa Comercial 2179;2;2016-07-15;4781400;37152.555539165;RJ;Rio de Janeiro;80000;150000;0.2476837035944333;9.919233401779604;3.400989028099133;Baixo
53683574;Empresa Comercial 2897;2;2018-09-10;4781400;45666.79908787309;RJ;Duque de Caxias;80000;150000;0.3044453272524873;7.764544832306639;3.400017518962939;Baixo
26413486;Empresa Comercial 1018;2;2013-01-20;4711302;91024.45655975486;RJ;Rio de Janeiro;500000;2000000;0.0455122282798774;13.401779603011637;3.3985256055700797;Baixo
30521013;Empresa Comercial 1458;2;2014-05-17;4711302;41586.7363709334;RJ;Duque de Caxias;500000;2000000;0.0207933681854667;12.082135523613964;3.3861692012680966;Baixo
67084656;Empresa Comercial 3067;2;2019-03-15;4711302;94502.70563342005;RJ;Rio de Janeiro;500000;2000000;0.04725135281671;7.255304585900069;3.3778161517970973;Baixo
99856306;Empresa Comercial 2874;2;2018-08-16;4711302;143514.20130679902;RJ;Niterói;500000;2000000;0.0717571006533995;7.832991101984942;3.3727413702585474;Baixo
41664126;Empresa Comercial 3318;2;2019-12-15;4781400;60089.48882394177;RJ;Rio de Janeiro;80000;150000;0.4005965921596118;6.50239561943874;3.369337898598357;Baixo
19462743;Empresa Comercial 1492;2;2014-06-23;5611201;32897.65345032519;RJ;Rio de Janeiro;45000;90000;0.3655294827813909;11.980835044490076;3.3676063335415174;Baixo
96534282;Empresa Comercial 3300;2;2019-11-26;4781400;88659.77595064655;RJ;Rio de Janeiro;80000;150000;0.5910651730043104;6.55441478439425;3.366931034510856;Baixo
42325149;Empresa Comercial 2177;2;2016-07-13;5611201;33281.350110427666;RJ;Duque de Caxias;45000;90000;0.3697927790047518;9.924709103353868;3.366422757106524;Baixo
36854296;Empresa Comercial 1382;2;2014-02-23;4711302;178720.53600770514;RJ;Duque de Caxias;500000;2000000;0.0893602680038525;12.309377138945928;3.3646446143788755;Baixo
54336333;Empresa Comercial 1888;2;2015-08-31;5611201;55257.5606519801;RJ;Duque de Caxias;45000;90000;0.6139728961331122;10.792607802874745;3.353675182798299;Baixo
60122260;Empresa Comercial 2832;2;2018-07-01;4781400;96851.02259815676;RJ;Niterói;80000;150000;0.6456734839877117;7.958932238193018;3.3497366457309163;Baixo
61908238;Empresa Comercial 1976;2;2015-12-06;4781400;34739.86565024132;RJ;Rio de Janeiro;80000;150000;0.2315991043349421;10.52703627652293;3.3478226641399544;Baixo
36704425;Empresa Comercial 996;2;2012-12-27;4711302;71029.37113010754;RJ;Duque de Caxias;500000;2000000;0.0355146855650537;13.467488021902806;3.347581858441828;Baixo
10029725;Empresa Comercial 2515;2;2017-07-18;5611201;79349.55957509173;RJ;Niterói;45000;90000;0.8816617730565748;8.91170431211499;3.345421023675077;Baixo
20047595;Empresa Comercial 1309;2;2013-12-05;4781400;51499.40214171457;RJ;Rio de Janeiro;80000;150000;0.3433293476114304;12.528405201916495;3.3432090484580623;Baixo
71842137;Empresa Comercial 3058;2;2019-03-06;5611201;40542.50537620994;RJ;Duque de Caxias;45000;90000;0.4504722819578882;7.279945242984257;3.3402038289759073;Baixo
48309051;Empresa Comercial 3189;2;2019-07-27;4711302;120319.81047671958;RJ;Rio de Janeiro;500000;2000000;0.0601599052383597;6.888432580424367;3.340138915762736;Baixo
87309808;Empresa Comercial 2933;2;2018-10-20;4711302;105268.8521101713;RJ;Rio de Janeiro;500000;2000000;0.0526344260550856;7.655030800821355;3.3353095880238826;Baixo
62879148;Empresa Comercial 1369;2;2014-02-09;4711302;165844.52295271514;RJ;Rio de Janeiro;500000;2000000;0.0829222614763575;12.347707049965775;3.331788881019704;Baixo
83823165;Empresa Comercial 1398;2;2014-03-12;4781400;93435.3301395746;RJ;Duque de Caxias;80000;150000;0.6229022009304973;12.262833675564682;3.329711200515739;Baixo
67568342;Empresa Comercial 3263;2;2019-10-16;4781400;81218.80981341953;RJ;Niterói;80000;150000;0.5414587320894635;6.666666666666667;3.322779559728073;Baixo
58123406;Empresa Comercial 1634;2;2014-11-26;5611201;40735.06079552961;RJ;Duque de Caxias;45000;90000;0.4526117866169956;11.553730321697468;3.313474310518949;Baixo
87620710;Empresa Comercial 3327;2;2019-12-25;5611201;41476.37930021721;RJ;Niterói;45000;90000;0.4608486588913023;6.47501711156742;3.3110935836652478;Baixo
46992982;Empresa Comercial 1156;2;2013-06-20;4781400;92337.52419447122;RJ;Rio de Janeiro;80000;150000;0.6155834946298081;12.988364134154688;3.3026656269274146;Baixo
62740278;Empresa Comercial 3099;2;2019-04-19;5611201;47862.45325659936;RJ;Duque de Caxias;45000;90000;0.5318050361844373;7.1594798083504445;3.2829260779417946;Baixo
38046417;Empresa Comercial 2699;2;2018-02-05;4711302;40489.02408832104;RJ;Duque de Caxias;500000;2000000;0.0202445120441605;8.358658453114305;3.2777989296679078;Baixo
30811680;Empresa Comercial 2683;2;2018-01-19;4781400;103002.5034605326;RJ;Rio de Janeiro;80000;150000;0.6866833564035506;8.405201916495551;3.2760948960134817;Baixo
66775993;Empresa Comercial 2590;2;2017-10-09;4781400;32606.915410261063;RJ;Niterói;80000;150000;0.2173794360684071;8.684462696783026;3.274562731595154;Baixo
17281505;Empresa Comercial 1556;2;2014-09-02;4781400;46495.737283224735;RJ;Rio de Janeiro;80000;150000;0.3099715818881648;11.786447638603695;3.260590626959281;Baixo
88795078;Empresa Comercial 1121;2;2013-05-13;4781400;61416.95902288318;RJ;Rio de Janeiro;80000;150000;0.4094463934858878;13.092402464065708;3.259222470682599;Baixo
46181576;Empresa Comercial 1952;2;2015-11-10;4781400;36923.16508247776;RJ;Niterói;80000;150000;0.246154433883185;10.598220396988363;3.259037951339405;Baixo
